site,id,elev_mean,slope,aspect_num,aspect_cat,cwd_mean8110,cwd_jun_mean8110,aet_mean8110,spk_mean8110,ppt_mean8110,tmx_mean8110
lassen,28073103,1411.9874362528294,5.015947955766976,283.769287109375,SW,629.001708984375,134.8958511352539,280.88829040527344,223.32315063476562,901.3000183105469,16.473350524902344
lassen,28040916,1745.7893856341464,4.456971581295154,304.1688537597656,SW,507.8249969482422,90.5311508178711,323.3000030517578,498.6134948730469,1439.9850463867188,14.53665018081665
lassen,28072912,1372.671275072835,0.020594314368514173,NA,NA,NA,NA,NA,NA,872.92169189453125,16.726699829101562
lassen,28051506,1590.5739585474919,13.006473883364976,283.81884765625,SW,454.25,52.057350158691406,392.5166473388672,532.879150390625,1346.1116333007812,15.26830005645752
lassen,29043416,1405.846111418709,8.815844491693294,110.65840911865234,NE,534.50665283203125,108.02035140991211,315.11334228515625,438.75169372558594,1409.9349975585938,16.0600004196167
lassen,28052207,1438.808694345535,9.515991265533597,136.8018798828125,SW,496.07247161865234,72.34525108337402,402.00164794921875,501.04524993896484,1414.1474609375,16.084999561309814
lassen,29062705,1511.6539649369429,11.73341410154676,113.74896240234375,NE,563.18670654296875,110.73100280761719,318.44329833984375,332.0920104980469,961.42669677734375,15.613300323486328
lassen,28051716,1494.8403996114794,23.486029861889598,107.29727172851562,NE,541.67999267578125,103.41500091552734,334.5332946777344,533.74200439453125,1438.82666015625,15.493300437927246
lassen,28051411,1664.9212633875047,7.376055364782403,216.24899291992188,SW,444.143310546875,46.86669921875,382.79998779296875,550.38427734375,1366.873291015625,14.970000267028809
lassen,28051302,1638.4655668683065,17.7867514496874,233.30186462402344,SW,528.92999267578125,101.37765121459961,298.6616516113281,497.2662048339844,1185.9000244140625,14.813300132751465
lassen,28041611,1589.4224185021428,28.8219966571145,246.32725524902344,SW,439.81671142578125,42.16900062561035,437.88665771484375,392.8333435058594,1399.2000122070312,15.35669994354248
lassen,28050306,1679.2143343446096,8.808585574593119,259.75,SW,504.49332427978516,91.13572692871094,295.177490234375,534.6427459716797,1218.5033264160156,14.654175043106079
lassen,28053115,1421.727928242011,17.491208277511884,160.56072998046875,SW,410.07664489746094,36.66684812307358,496.5416564941406,519.2974853515625,1647.3916625976562,16.280000686645508
lassen,29043503,1533.8351186316784,17.806111791237132,248.1727294921875,SW,382.42164611816406,22.54599952697754,442.19834899902344,519.97216796875,1384.7366333007812,15.206649780273438
lassen,28063107,1600.4594092771938,17.238409109074095,319.8511962890625,NE,415.17164611816406,39.65749931335449,402.2349853515625,525.52850341796875,1264.8499755859375,14.991699695587158
lassen,28073031,1399.3155045521814,3.98865484067715,126.360107421875,NE,630.63336181640625,136.06199645996094,275.9650115966797,222.99749755859375,874.8733215332031,16.543299674987793
lassen,28053602,1542.4562059877292,12.422586184073602,30.35103988647461,NE,442.2216491699219,56.6966495513916,389.07000732421875,556.7239990234375,1369.6183471679688,15.278349876403809
lassen,28040107,1710.4198848190347,23.865778670021474,320.96710205078125,NE,499.4967041015625,88.98169708251953,319.20001220703125,552.0806884765625,1367.9599609375,14.329999923706055
lassen,28052415,1524.0966588765307,5.566489441353477,27.436878204345703,NE,468.79418182373047,62.97932457923889,421.4841842651367,482.2455062866211,1271.3699645996094,15.617499828338623
lassen,28042009,1237.6969424908536,18.460296177443404,93.07599639892578,NE,335.84665934244794,28.920899709065754,575.8522237141927,247.98789978027344,1359.7477620442708,16.751100540161133
lassen,28062111,1504.2514598238074,3.0272752305748707,200.04067993164062,SW,490.9966583251953,60.316349029541016,405.4700012207031,364.5242004394531,1049.5233154296875,15.658349990844727
lassen,28051310,1554.0860401486207,7.8038417545965535,240.7665557861328,SW,522.1883087158203,92.86785125732422,337.0299987792969,502.4095001220703,1234.4717407226562,15.14330005645752
lassen,29053412,1660.1542181860425,8.34989332905644,61.985389709472656,NE,498.010009765625,88.67030334472656,296.1733093261719,544.28302001953125,1214.103271484375,14.699999809265137
lassen,29052914,1636.784059460222,10.777159774999374,305.7745361328125,SW,480.6875,79.32652282714844,307.149169921875,561.9075012207031,1269.36328125,14.817500352859497
lassen,28040315,1619.6689404500419,5.185503823322906,5.688026428222656,NE,497.36669921875,88.964996337890625,319.75,533.0853271484375,1435.0267333984375,14.680000305175781
lassen,28052202,1500.2720020288464,17.212745846599983,179.25711059570312,SW,489.55165100097656,68.60649871826172,398.38999938964844,505.7794952392578,1397.8383178710938,15.888299942016602
lassen,28042404,1695.6251940269228,12.219346675478732,273.6730041503906,SW,518.5899810791016,90.23660087585449,339.25250244140625,547.5102691650391,1472.8216552734375,14.65999984741211
lassen,28061310,1389.2109477885242,1.0109239763325846,70.58677673339844,NE,605.35662841796875,127.60564804077148,297.39170837402344,240.0311508178711,866.4849853515625,16.52834987640381
lassen,28072911,1372.666015625,0,NA,NA,NA,NA,NA,NA,874.90997314453125,16.7367000579834
lassen,28052807,1525.4818585495134,5.5246926133263825,13.284355163574219,NE,457.3433380126953,53.133649826049805,403.74169921875,612.74066162109375,1602.0783081054688,15.741699695587158
lassen,29043606,1583.4769592596879,25.825668337396266,118.55404663085938,NE,514.70001220703125,96.39569854736328,321.8266906738281,524.6326904296875,1352,15.253299713134766
lassen,28051832,1757.231767973326,3.8799392557481966,166.92855834960938,SW,516.82330322265625,88.46829986572266,329.876708984375,559.87200927734375,1406.88671875,14.26669979095459
lassen,28062305,1619.1509815698985,16.026580419928802,182.60061645507812,SW,514.6066436767578,82.88834953308105,343.69834899902344,366.83050537109375,981.7733459472656,14.883349895477295
lassen,28050210,1679.766205731113,6.732043721097348,200.11917114257812,SW,507.4767150878906,92.88670349121094,285.81329345703125,521.5963134765625,1169.2567138671875,14.5600004196167
lassen,28040901,1609.495069940227,14.732896979967133,37.93117904663086,NE,489.4800109863281,91.06300354003906,320.2267150878906,480.7536926269531,1427.4632568359375,15.046699523925781
lassen,28051104,1685.7467401592548,7.585611158479483,181.8350830078125,SW,433.9132995605469,45.185699462890625,367.623291015625,531.64697265625,1235,14.576700210571289
lassen,28051908,1592.7932441193218,18.969672834512675,167.4214630126953,SW,535.57330322265625,95.76830291748047,344.4967041015625,568.65130615234375,1510.433349609375,15.163299560546875
lassen,28061811,1622.1479508555876,8.422431321842515,116.32979583740234,NE,440.6133117675781,40.1072998046875,407.1133117675781,475.998291015625,1165.183349609375,14.949999809265137
lassen,28050214,1670.8765886849674,5.0090453714451915,34.223304748535156,NE,513.6983184814453,94.19667625427246,298.5516586303711,519.2181091308594,1222.0750122070312,14.755825281143188
lassen,28051108,1570.1542721992248,10.42102912132642,82.94523620605469,NE,511.34666442871094,87.84357357025146,326.1666793823242,500.21690368652344,1205.6425170898438,14.948324918746948
lassen,28042302,1705.271410468073,6.00222779085288,14.418190002441406,NE,521.3849792480469,91.47650146484375,342.0233459472656,530.875,1484.3400268554688,14.710000038146973
lassen,28041405,1709.8957431280214,6.702074048669653,4.0332183837890625,NE,502.3500061035156,87.33499908447266,328.63330078125,535.80029296875,1477.193359375,14.556699752807617
lassen,28041203,1772.8504212816456,5.888266869353343,12.27777099609375,NE,517.0566711425781,90.2917251586914,328.78497314453125,553.1485900878906,1373.2900085449219,14.128350019454956
lassen,29042801,1602.8635014006281,7.694473073026974,31.426959991455078,NE,418.7666931152344,37.323001861572266,370.7300109863281,637.07171630859375,1473.3900146484375,14.513299942016602
lassen,29062706,1516.415432762319,2.3604391490594865,259.72711181640625,SW,563.36334228515625,110.57735061645508,316.4700012207031,332.845703125,957.8233337402344,15.59499979019165
lassen,28043603,1421.7622682193767,10.914359854561344,188.3942413330078,SW,518.2549896240234,84.8801498413086,378.3233642578125,508.1315002441406,1612.0233154296875,16.038300037384033
lassen,29052512,1739.6223583646129,6.1025787281966455,71.84563446044922,NE,469.873291015625,67.767303466796875,324.7232971191406,452.6523132324219,1046.2967529296875,14.313300132751465
lassen,28041110,1574.5443911239593,9.705645236621795,221.99806213378906,SW,473.0133514404297,72.55649948120117,343.6683044433594,557.3659973144531,1423.260009765625,14.978350162506104
lassen,28042315,1677.2203463040864,11.660284369147215,222.29347229003906,SW,538.93170166015625,95.43680191040039,355.8267059326172,503.5938415527344,1505.1016845703125,14.818349838256836
lassen,28062511,1427.6763633997214,1.6934127117547222,76.258270263671875,NE,594.99163818359375,123.73834991455078,314.67665100097656,237.59664916992188,894.760009765625,16.37834930419922
lassen,28052913,1484.2731079223877,2.6564768552089593,264.88824462890625,SW,488.14329528808594,67.621002197265625,399.6682891845703,557.2893371582031,1602.6282958984375,16.014999389648438
lassen,28051901,1662.6884606615574,7.727175174769992,183.23898315429688,SW,532.4750061035156,93.94034957885742,348.74330139160156,566.558349609375,1489.82666015625,14.938349723815918
lassen,29061712,1692.4082979273583,19.353138317965357,209.57186889648438,SW,506.913330078125,84.17167472839355,317.79832458496094,448.13033294677734,1029.4499969482422,14.546674966812134
lassen,28040212,1543.6621343520953,15.659937604662247,262.221435546875,SW,272.6450004577637,30.819499969482422,566.3616943359375,498.5006408691406,1406.828369140625,15.360000133514404
lassen,28062508,1407.7372972269948,4.432861427621445,308.4833984375,SW,596.4725189208984,125.1909008026123,311.19249725341797,230.2280502319336,884.1741790771484,16.461649894714355
lassen,29062302,1576.8247724545547,8.585594803439486,264.5853271484375,SW,550.81829833984375,105.02880096435547,311.61000061035156,402.62249755859375,991.3366394042969,14.819999694824219
lassen,28041716,1332.0884275358867,23.55818766717532,215.01927185058594,SW,440.9122314453125,40.56689961751302,476.1811014811198,292.00356038411456,1375.3877766927083,16.41113344828288
lassen,29062415,1530.354513792865,8.066680058022454,39.95106887817383,NE,608.9932861328125,126.79969787597656,280.4800109863281,317.9179992675781,921.06671142578125,15.4266996383667
lassen,28063503,1467.1849312827226,1.8747871576784012,143.72509765625,SW,584.70330810546875,119.34933471679688,322.5332946777344,258.2566680908203,930.6121826171875,16.09666697184245
lassen,29053102,1612.4423277661795,11.454134213915076,294.13714599609375,SW,517.8949890136719,97.55099868774414,318.35169982910156,523.8987884521484,1309.0999755859375,15.360000133514404
lassen,28042705,1721.5803981359215,7.034864819033867,83.04804229736328,NE,399.5758056640625,22.975399494171143,466.3975296020508,416.7015075683594,1429.3224792480469,14.924175024032593
lassen,28040110,1789.8990769217883,7.528004146227096,81.15778350830078,NE,508.6466522216797,88.60185241699219,327.7832946777344,565.32965087890625,1392.155029296875,14.108349800109863
lassen,29053304,1651.562718060862,11.361781817478725,11.3465576171875,NE,NA,NA,NA,NA,1231.38330078125,14.726699829101562
lassen,28062506,1426.8766592087284,2.3115412473731163,47.62640380859375,NE,595.8099822998047,124.17475128173828,313.9133529663086,239.20102310180664,890.3641662597656,16.355000019073486
lassen,28052502,1508.6360689068936,6.979380648670587,184.26254272460938,SW,511.07334899902344,84.01885223388672,384.4133605957031,487.4381561279297,1308.6266479492188,15.783349990844727
lassen,28050807,1523.759544913899,13.853602838583173,47.70436477661133,NE,545.0849914550781,105.0703010559082,334.70330810546875,500.2925109863281,1336.5833129882812,15.59499979019165
lassen,29053513,1604.1108546653033,10.897801064667684,193.66648864746094,SW,473.760009765625,69.57700157165527,333.3949890136719,513.5648498535156,1194.4816284179688,14.8683500289917
lassen,28041504,1729.8097956294632,9.766369878664385,256.76605224609375,SW,512.2183532714844,91.35684967041016,326.0717010498047,508.96099853515625,1459.1749877929688,14.555000305175781
lassen,29052314,1653.166693953679,11.982267022573085,3.2228240966796875,NE,487.32167053222656,81.09792709350586,322.18082427978516,440.2769317626953,1039.0149688720703,14.772500038146973
lassen,28052613,1493.7654248579458,8.180678663879677,5.020660400390625,NE,482.3716735839844,73.9101505279541,383.9574966430664,540.9364166259766,1442.1133422851562,15.894999980926514
lassen,28062716,1466.468005868597,0.5764083643448511,167.71484375,SW,346.5416564941406,0.9307999908924103,562.25665283203125,262.11500549316406,933.0400085449219,16.01170063018799
lassen,28052912,1477.6118888549804,4.78212786503695,24.364456176757812,NE,482.8966751098633,63.769399642944336,407.72249603271484,542.040771484375,1586.3866882324219,16.055799961090088
lassen,29052604,1767.6906124636962,8.538074852205364,2.6121673583984375,NE,451.2666931152344,60.272701263427734,322.3367004394531,497.05828857421875,1096.7733154296875,14.08329963684082
lassen,28042610,1474.7558111685012,14.17296114654703,224.0275115966797,SW,547.3491516113281,102.55559921264648,353.7616500854492,477.3772506713867,1553.7099609375,15.737500190734863
lassen,28041107,1601.042753538284,10.130591978811662,335.9723815917969,NE,496.54669189453125,86.710296630859375,322.61669921875,556.97698974609375,1425.1199951171875,14.943300247192383
lassen,28050310,1669.133668668484,15.545286704777444,330.65142822265625,NE,505.7300109863281,91.085296630859375,294.1099853515625,535.44927978515625,1232.4666748046875,14.646699905395508
lassen,28052007,1544.4609327263006,19.198997528798813,149.19482421875,SW,544.37835693359375,102.2016487121582,342.9132995605469,544.4499816894531,1489.4766235351562,15.556650161743164
lassen,29072007,1549.7587561239031,20.21682910033208,211.4869384765625,SW,610.0333251953125,127.01492500305176,275.81082916259766,320.74749755859375,939.6133575439453,15.649149894714355
lassen,29043511,1528.2495822991182,26.62903076307375,256.78515625,SW,400.62752532958984,33.18114995956421,428.5516815185547,480.64742279052734,1400.4750061035156,15.612500190734863
lassen,28063205,1538.9683933371364,13.126139706550259,22.277320861816406,NE,259.4800033569336,0,573.2216491699219,466.5014953613281,1187.6549682617188,15.190000057220459
lassen,29052503,1629.8651209256413,13.532389087258103,196.40875244140625,SW,528.353271484375,104.24929809570312,296.70330810546875,409.63031005859375,1007.413330078125,14.930000305175781
lassen,29071810,1570.8501789091029,7.54999820603253,270.701416015625,SW,591.8533020019531,120.11800003051758,281.7583465576172,373.2166442871094,959.0950012207031,15.038350105285645
lassen,28051714,1641.5773827150872,14.537563302488696,99.96519470214844,NE,543.2166748046875,102.4530029296875,341.67999267578125,551.3079833984375,1468.7967529296875,15.286700248718262
lassen,29042516,1477.9857128162676,1.3196631217819785,256.46661376953125,SW,438.626708984375,44.577999114990234,414.80999755859375,494.13299560546875,1340.13671875,15.613300323486328
lassen,28052601,1498.5559284779872,5.970453008752318,110.85446166992188,NE,513.05670166015625,83.38099670410156,390.4932861328125,502.9783020019531,1353.566650390625,15.859999656677246
lassen,28060711,1761.4430129874465,4.699683806709589,347.21337890625,NE,442.7832946777344,47.4900016784668,348.126708984375,482.3572998046875,1095.0433349609375,14.223299980163574
lassen,28042702,1539.5544037170846,13.33357939415451,172.86785888671875,SW,454.11334228515625,47.33300018310547,426.9532928466797,455.4033508300781,1486.3966674804688,15.328350067138672
lassen,28041016,1626.547286779263,10.919676550857103,20.444984436035156,NE,493.72499084472656,86.23799896240234,322.4167022705078,545.04901123046875,1448.9550170898438,14.79670000076294
lassen,29053506,1697.4838524233671,20.263435287909076,185.55149841308594,SW,516.7233200073242,94.24967575073242,286.99584197998047,514.5548934936523,1138.3699951171875,14.47997498512268
lassen,28050709,1661.3179847476356,15.301740946218764,71.2513427734375,NE,521.7216796875,95.47965240478516,327.16835021972656,533.0393371582031,1373.2899780273438,14.90500020980835
lassen,28052010,1452.167921978324,15.345676816789444,147.1314697265625,SW,548.79833984375,104.3439998626709,343.56752014160156,536.4001007080078,1509.3358154296875,15.842475175857544
lassen,28062116,1502.2781615031515,1.877345603200661,137.52423095703125,SW,497.760009765625,62.69269943237305,403.57330322265625,332.7146911621094,1002.969970703125,15.66670036315918
lassen,29053505,1704.0208382208566,15.115952191580567,180.57766723632812,SW,473.2783660888672,66.76370048522949,318.3199920654297,516.5118713378906,1130.5233154296875,14.214999675750732
lassen,28040205,1526.3408109777115,17.6262257675549,257.26190185546875,SW,453.5133056640625,60.775299072265625,379.0433044433594,502.7633056640625,1404.5999755859375,15.273300170898438
lassen,28042108,1480.1581331628342,26.154613764755155,302.788330078125,SW,483.498291015625,69.40700149536133,407.1966552734375,341.7955017089844,1405.7533569335938,15.806649684906006
lassen,29052701,1756.1740200609597,10.702426566190145,303.45721435546875,SW,458.248291015625,64.340301513671875,324.8433074951172,483.2254943847656,1088.1183471679688,14.403349876403809
lassen,28041607,1759.4626885735659,11.018668893305996,46.034976959228516,NE,485.48500061035156,74.63182735443115,343.2991485595703,515.5766372680664,1463.2758483886719,14.401649713516235
lassen,28062512,1426.6627126052997,1.7818449413567767,280.1024169921875,SW,592.54669189453125,123.06230163574219,315.95330810546875,237.9759979248047,902.2432861328125,16.34670066833496
lassen,28041215,1745.5196629606742,12.947575494159816,246.47335815429688,SW,516.2667236328125,91.09300231933594,331.7767028808594,552.52227783203125,1405.663330078125,14.479999542236328
lassen,28041303,1675.3922376064145,3.3765731748925427,296.1702880859375,SW,516.9499969482422,90.76782608032227,338.9366989135742,551.0819244384766,1435.6133728027344,14.697525024414062
lassen,28040911,1738.723945303137,7.073900089500078,343.42474365234375,NE,494.68165588378906,89.21620178222656,313.75498962402344,486.3392028808594,1427.9467163085938,14.611649990081787
lassen,29042212,1639.4186444634945,9.119006234776021,193.12570190429688,SW,351.47890218098956,7.271566867828369,443.7133280436198,683.28656005859375,1536.3133138020833,14.420000076293945
lassen,28041501,1707.046733588975,10.768854865010042,358.0306091308594,NE,500.0591506958008,86.48634910583496,327.58667755126953,535.6636505126953,1481.254150390625,14.544174909591675
lassen,29043507,1644.1093695746529,13.571138413099595,332.67242431640625,NE,495.45664978027344,90.2463493347168,312.7316436767578,542.8583679199219,1375.6366577148438,14.934999942779541
lassen,28060214,1427.9369556690656,14.209307924474766,213.35116577148438,SW,615.22332763671875,133.57899475097656,266.06671142578125,272.6730041503906,894.0233154296875,16.22330093383789
lassen,28061431,1504.0471512153708,10.46165773586597,42.751380920410156,NE,556.11834716796875,111.42300033569336,308.29335021972656,307.5802001953125,929.1583557128906,15.764999866485596
lassen,28040111,1784.5789175228197,6.315738847045874,211.56382751464844,SW,510.2499694824219,89.65014839172363,325.4366455078125,559.8440093994141,1380.0442199707031,14.19914984703064
lassen,28073032,1400.3391739847666,3.9309787526433206,237.9371795654297,SW,630.2100067138672,135.7131004333496,278.2166442871094,224.73442840576172,882.5917053222656,16.505000114440918
lassen,28050408,1657.1181602948977,10.917930355602147,125.19963073730469,NE,504.6624984741211,89.90925216674805,297.32582092285156,536.4420318603516,1235.3675231933594,14.672499895095825
lassen,28063408,1470.7364784259655,2.2851879877428853,64.14695739746094,NE,343.44000244140625,0.5333500057458878,565.2866516113281,266.58599853515625,947.431640625,15.970000267028809
lassen,28051704,1655.9052025841886,12.483963724744857,127.70013427734375,NE,519.370849609375,93.42922592163086,333.68834686279297,557.00286865234375,1420.8358459472656,14.837500095367432
lassen,28062003,1537.061219061865,4.661643625899766,23.613792419433594,NE,469.0799865722656,52.79100036621094,408.4967041015625,430.3909912109375,1125.0533447265625,15.4266996383667
lassen,28052412,1545.686965037465,3.2831048499069087,177.0171661376953,SW,497.4283447265625,74.84300231933594,375.7466583251953,513.2144775390625,1316.7216186523438,15.406700134277344
lassen,28041007,1628.8383651470438,6.313810287226507,43.464603424072266,NE,505.26499938964844,90.63414764404297,324.8333435058594,520.49951171875,1453.0216674804688,14.7566499710083
lassen,28042307,1723.8045234114197,5.401012193680576,37.7812614440918,NE,522.0116424560547,90.82074928283691,342.3966522216797,534.6628570556641,1482.9566650390625,14.600825071334839
lassen,28042216,1537.6219427806884,12.916899195573036,195.7816162109375,SW,534.38330078125,95.60249710083008,346.99000549316406,480.25331115722656,1481.9366455078125,15.09000015258789
lassen,28051416,1611.0316262374945,13.397607768897313,63.730873107910156,NE,531.760009765625,100.14630126953125,315.67999267578125,531.20428466796875,1322.1666259765625,15.08335018157959
lassen,29062912,1603.9603800234916,5.63099579150652,296.10430908203125,SW,489.55670166015625,81.1563491821289,332.93499755859375,409.0428466796875,1003.1516418457031,14.836699962615967
lassen,28053111,1435.9461813534008,12.080840306164573,6.327140808105469,NE,492.5833435058594,69.92499923706055,409.75,520.5096435546875,1642.9566650390625,16.21500015258789
lassen,28051209,1716.375731066223,14.197277960242918,229.71005249023438,SW,482.1066436767578,73.30900192260742,314.17498779296875,494.606689453125,1124.4249877929688,14.399999618530273
lassen,28042411,1672.75954767268,7.167966855705645,240.04730224609375,SW,531.3600158691406,93.45199966430664,353.74334716796875,537.1153564453125,1504.3966674804688,14.771649837493896
lassen,28051113,1674.6458215756784,6.814707287781192,106.57327270507812,NE,512.9250030517578,93.811676025390625,306.2241744995117,544.7569885253906,1296.3833312988281,14.751650094985962
lassen,28062107,1545.9303841829046,7.647134489954848,216.32467651367188,SW,494.2816467285156,60.49730110168457,404.24501037597656,363.4909973144531,1034.5632934570312,15.506700038909912
lassen,28050305,1656.4636743826459,10.266103827589474,217.8690643310547,SW,505.0933532714844,90.41835021972656,294.6732940673828,536.46533203125,1225.7699584960938,14.661700248718262
lassen,28052016,1394.712740069546,8.202619496124063,352.7809143066406,NE,507.2633056640625,82.18370056152344,389.8367004394531,502.97698974609375,1496.1866455078125,16.376699447631836
lassen,28051705,1655.8096382742924,5.399504045182815,251.34970092773438,SW,521.51165771484375,92.653350830078125,337.1116943359375,568.768798828125,1447.288330078125,14.671649932861328
lassen,28051809,1700.0743428935602,6.03024021955231,31.60509490966797,NE,523.3166809082031,91.68664932250977,342.44329833984375,572.9620056152344,1466.3316650390625,14.526700019836426
lassen,28050913,1423.1038177014595,3.9968750988151514,142.57687377929688,SW,523.9050140380859,92.4953498840332,370.9849853515625,480.8209991455078,1366.8883056640625,15.980000019073486
lassen,28052915,1381.6662609247135,19.051824628822747,190.52352905273438,SW,433.44334411621094,33.80434989929199,479.25,503.0364990234375,1583.9666748046875,16.449999809265137
lassen,28041206,1771.0901662045728,9.448587696470108,210.60797119140625,SW,457.989990234375,54.997501373291016,396.2916564941406,549.92401123046875,1382.9450073242188,14.236649990081787
lassen,28050816,1465.7942529546635,17.76276787325473,163.97415161132812,SW,548.19000244140625,107.88770294189453,338.3467102050781,489.6206970214844,1378.300048828125,15.85669994354248
lassen,29063033,1790.971872724725,10.101830258054376,260.7245788574219,SW,474.2877604166667,76.8965326944987,294.5277608235677,450.5836690266927,1028.836669921875,13.904433568318685
lassen,28072906,1372.666015625,0,NA,NA,NA,NA,NA,NA,872.86334228515625,16.7367000579834
lassen,28042708,1511.2855735752896,10.092032734064267,46.39991760253906,NE,453.69000244140625,47.23950004577637,426.4633483886719,460.031494140625,1502.844970703125,15.34499979019165
lassen,28042606,1475.3530026506003,9.061911423803561,139.77880859375,SW,545.9633483886719,102.07649993896484,354.4800109863281,476.5382080078125,1530.6749877929688,15.660000324249268
lassen,28052414,1515.8464910559592,8.018371644705564,100.16360473632812,NE,511.5883483886719,82.914703369140625,383.9016418457031,491.3570098876953,1294.921630859375,15.65999984741211
lassen,28043612,1494.1365690938628,6.6434590244631435,274.44256591796875,SW,492.66417694091797,69.41192436218262,404.4366455078125,494.6537551879883,1609.3350219726562,15.912499904632568
lassen,28073134,1419.0705000777339,7.0038424127044925,52.899070739746094,NE,525.5782928466797,77.42480182647705,387.18165588378906,218.24549865722656,922.1499938964844,16.390000343322754
lassen,29053503,1795.6631633176642,8.405123931328264,167.31948852539062,SW,441.7799987792969,46.42534828186035,349.49163818359375,496.8608093261719,1093.498291015625,14.116700172424316
lassen,28050332,1650.9934939213865,6.794779240367109,29.231433868408203,NE,507.05999755859375,93.478302001953125,295.8533020019531,515.24432373046875,1211.61669921875,14.779999732971191
lassen,28042402,1588.170612679361,10.57779348241864,90.53001403808594,NE,529.7524871826172,94.29415130615234,349.80335235595703,540.606689453125,1509.163330078125,15.010000228881836
lassen,29063134,1790.575217523976,8.856656868326079,5.747657775878906,NE,445.82000732421875,48.65399932861328,346.1199951171875,465.4599914550781,1050.663330078125,14.023300170898438
lassen,28062707,1478.7749747873468,2.1188123459199506,192.63217163085938,SW,341.5433044433594,0.2680000066757202,563.530029296875,294.1059875488281,957.17669677734375,15.866700172424316
lassen,28052810,1538.6576522056503,9.066661588877741,214.17007446289062,SW,447.9658203125,49.64252519607544,407.65000915527344,625.0648193359375,1612.4700012207031,15.67835021018982
lassen,28051408,1628.9494477296005,8.856581989916279,77.6095199584961,NE,520.75335693359375,96.00035095214844,308.3533020019531,541.6011657714844,1312.6699829101562,14.92170000076294
lassen,28061101,1425.2112643024113,6.951675768830725,20.145545959472656,NE,614.7733154296875,133.06370544433594,270.4632873535156,275.5369873046875,896.7567138671875,16.196699142456055
lassen,29052902,1788.8866179898748,18.122225136413068,54.940216064453125,NE,475.55670166015625,71.13714981079102,310.3666534423828,593.0363464355469,1263.5765991210938,14.008299827575684
lassen,29053216,1700.0008718516572,13.636792645188995,229.41526794433594,SW,499.62249755859375,86.51517486572266,293.1250228881836,572.4782562255859,1254.5242004394531,14.613325119018555
lassen,29043513,1445.8598530591985,17.504022765531047,298.2830810546875,SW,390.4599914550781,25.975299835205078,449.7633056640625,452.1763000488281,1406.566650390625,15.90999984741211
lassen,28051807,1717.6848025039444,7.739464118032649,90.37364196777344,NE,519.49835205078125,89.59465026855469,340.2766571044922,570.1688232421875,1455.780029296875,14.366700172424316
lassen,28051315,1550.2172555052969,6.431838442353271,262.31146240234375,SW,460.0449981689453,57.51689958572388,409.40584564208984,502.73167419433594,1255.2191772460938,15.26497507095337
lassen,28041507,1723.779406755531,7.607746818613961,186.30203247070312,SW,505.79420471191406,87.93327522277832,327.78167724609375,517.4902420043945,1471.3691711425781,14.453349828720093
lassen,29042613,1482.6809694201138,12.945517251839586,224.6879119873047,SW,381.5432891845703,22.203649520874023,444.9650115966797,514.2720031738281,1411.2033081054688,15.388350009918213
lassen,28042113,1274.5113250441777,15.617908317929222,271.2883605957031,SW,437.19834899902344,43.82884979248047,475.11500549316406,241.70149993896484,1353.0966796875,16.78165054321289
lassen,28043411,1639.1681544189453,5.527748622566461,36.43519973754883,NE,483.07330322265625,64.43730163574219,396.856689453125,435.51568603515625,1486.0333251953125,15.010000228881836
lassen,28052602,1468.4022357086637,4.888122907525568,225.1021728515625,SW,540.25665283203125,99.46784973144531,364.5116424560547,512.4691467285156,1391.4949951171875,15.953350067138672
lassen,28062803,1500.250466216606,2.021824157931472,90.23133850097656,NE,494.04833984375,62.099151611328125,403.8866424560547,345.12879943847656,1027.91162109375,15.7566499710083
lassen,28052013,1435.7179633107914,10.469086908051477,21.726280212402344,NE,518.0366516113281,84.65599822998047,372.3566436767578,549.0517272949219,1548.2649536132812,15.818349838256836
lassen,28051701,1487.148351928711,21.120642605394124,289.7181701660156,SW,543.6482849121094,105.6359977722168,337.36834716796875,500.88433837890625,1389.6300048828125,15.853350162506104
lassen,29042510,1487.3958876005197,1.6943171091841043,171.06155395507812,SW,367.280029296875,21.60482457280159,477.06168365478516,500.2367477416992,1346.8008422851562,15.484174966812134
lassen,28051409,1631.07266345257,8.640288116214645,119.69184112548828,NE,525.7366943359375,97.84729766845703,311.010009765625,536.88970947265625,1336.6400146484375,15.013299942016602
lassen,28053031,1452.190573253652,10.857611054958122,177.4208526611328,SW,498.73751068115234,73.88750123977661,390.04832458496094,546.6105651855469,1589.2882995605469,15.905025005340576
lassen,28053134,1485.7066086371417,3.600907606312153,303.77886962890625,SW,494.0699920654297,69.72700119018555,412.0950012207031,504.7980041503906,1646.1900024414062,16.11334991455078
lassen,29063101,1806.022857635283,12.0871418176851,291.492919921875,SW,476.39752197265625,75.928924560546875,297.2833480834961,447.8587417602539,1028.788330078125,13.907474756240845
lassen,28050710,1692.417423693339,7.242321036594998,10.554351806640625,NE,516.68670654296875,92.04779815673828,327.87335205078125,548.7763671875,1386.8150024414062,14.568299770355225
lassen,28052805,1543.987513287894,6.173236147255048,122.30123901367188,NE,475.99163818359375,62.4963493347168,398.3550109863281,624.3883361816406,1633.0800170898438,15.703350067138672
lassen,28040314,1608.725634245214,9.076870563573811,356.6468505859375,NE,447.42999267578125,58.2101993560791,376.37335205078125,505.2205047607422,1428.6583251953125,14.989999771118164
