CN,PREV_PLT_C,INVYR,PLOT,LAT,LON,ELEV,ELEV_met,PLOT_cond,STDAGE_cond,FORTYPCD_cond,OWNGRPCD_cond,DSTRBCD_cond,CONDPROP_cond,PLOT_tree,DENS_6plus,DENS_6_12,DENS_12_24,DENS_24_36,DENS_36plus,BALIVE_sqftac,BALIVE_sqmha,BALIVE_sqmha_check,ABCO_met,ABMA_met,CADE_met,JUNIPER_met,PICO_met,PIJE_met,PILA_met,PIMO_met,PIPO_met,PSME_met,QUCH_met,QUKE_met
40224510010497,"""""",2010,72703,38.526135,-120.471796,4100,1249.68,72703,45,California mixed conifer,40,0,1,72703,431.1846207066963,282.53737089201877,133.8334914751668,14.813758339510747,0,154.34774238395084,35.433302523598826,35.433302523598826,7.679559951797853,0,7.986741208689252,0,0,0,5.361979286979347,0,12.895573658274387,1.5094484178579868,0,0
25153941010900,"""""",2004,70040,38.843905,-120.245865,7100,2164.08,70040,120,Lodgepole pine,10,0,1,70040,386.5734568816407,267.6669829503336,104.09271559179639,14.813758339510747,0,128.9472426241066,29.6021605947309,29.6021605947309,0,7.632163633166031,0,0,21.96999696156487,0,0,0,0,0,0,0
24333983010900,"""""",2003,73033,38.797378,-120.103991,6900,2103.12,73033,200-20,White fir-NA,10-10,0-0,0.8343-0.1657,73033,198.02644427971336,74.35193970842599,59.48155176674079,29.627516679021493,34.565436125525075,236.5266867046439,54.29895841341169,54.2989584134117,34.001844100665835,20.297114312745858,0,0,0,0,0,0,0,0,0,0
8933370010901,"""""",2006,93176,38.890417,-120.324314,5700,1737.3600000000001,93176,0-250,Nonstocked-California mixed conifer,10-10,0-0,0.75-0.25,93176,138.77141092167037,118.96310353348159,14.870387941685198,0,4.9379194465035825,50.43628739608028,11.578557624943357,11.578557624943357,5.8574766754288445,0,0,0,0,5.721080949514513,0,0,0,0,0,0
22931689010497,"""""",2008,61543,38.69688,-120.10987,7700,2346.96,61543,135-135,California mixed conifer-Red fir,40-10,22-22,0.75-0.25,61543,530.1128984432913,223.055819125278,237.92620706696317,54.317113911539415,14.813758339510747,394.25327291348566,90.50793535620308,90.50793535620306,0,56.3143151016687,0,0,34.19362025453437,0,0,0,0,0,0,0
8922294010901,"""""",2006,61751,39.046427,-120.355566,7500,2286,61751,140-NA,Red fir-NA,10-10,0-NA,0.9566-0.0434,61751,59.31166296021744,0,14.870387941685198,9.875838893007165,34.565436125525075,175.84164753431838,40.3676153411584,40.3676153411584,0,40.3676153411584,0,0,0,0,0,0,0,0,0,0
25153645010900,"""""",2004,56384,38.880656,-120.373346,4900,1493.52,56384,85-NA,California mixed conifer-NA,10-10,0-NA,0.9705-0.0295,56384,733.5302989869039,431.2412503088708,282.53737089201877,19.75167778601433,0,268.6356343565663,61.67014530796821,61.67014530796821,23.835754426911986,0,11.168517919691121,0,0,0,1.9194720984293039,0,24.7464008629358,0,0,0
23653861010900,"""""",2001,90646,38.652364,-120.28875,6500,1981.2,90646,100,California mixed conifer,10,0,1,90646,267.2705757351124,89.2223276501112,74.35193970842599,81.4756708673091,22.220637509266123,291.66863968781377,66.95778627585203,66.95778627585202,44.20555806108196,0,1.2467718411480757,0,0,21.505456373621985,0,0,0,0,0,0
23839640010900,"""""",2002,97842,38.692694,-120.235413,6100,1859.2800000000002,97842,200-65,California mixed conifer-NA,10-40,52-0,0.8462-0.1538,97842,326.97864591055105,223.055819125278,59.48155176674079,32.09647640227328,12.344798616258958,177.9686114619642,40.8558981961002,40.8558981961002,20.970277612845106,0,17.75511602364733,0,0,0,2.1305045596077656,0,0,0,0,0
22953069010497,"""""",2007,55516,38.554009,-120.420481,4500,1371.6000000000001,55516,80,California mixed conifer,10,22,1,55516,403.74291574005434,148.70387941685198,193.3150432419076,59.255033358042986,2.4689597232517912,289.57514745730106,66.47718745147769,66.47718745147769,25.328137765686005,0,28.112728327136125,0,0,0,13.036321358655556,0,0,0,0,0
